sample_index,filename,original_label,original_class_name,synthetic_label,synthetic_class_name,anomaly_type,human_label,human_class_name,human_label_available,ood_category,corruption_type,is_hard_sample,is_vit_based
9339,alytes_obstetricans_s_000006.png,6,frog,6,frog,clean,3,cat,True,,,False,False
9340,lorry_s_000467.png,9,truck,9,truck,clean_hard,2,bird,True,,,False,True
9341,passerine_s_001039.png,2,bird,2,bird,clean_hard,1,automobile,True,,,False,True
9342,cervus_elaphus_s_001181.png,4,deer,9,truck,ambiguous,9,truck,True,,,False,False
9343,tabby_cat_s_001192.png,3,cat,6,frog,random_flip,9,truck,True,,,False,False
9344,police_boat_s_001073.png,8,ship,5,dog,random_flip,3,cat,True,,,False,False
9345,house_cat_s_001841.png,3,cat,2,bird,near_miss,7,horse,True,,,False,True
9346,pleasure_craft_s_000378.png,8,ship,0,airplane,ambiguous,8,ship,True,,,False,False
9347,arabian_s_001096.png,7,horse,6,frog,gross,9,truck,True,,,False,True
9348,accentor_s_000496.png,2,bird,2,bird,corrupted,9,truck,True,,brightness_low,False,False
9349,musk_deer_s_000092.png,4,deer,4,deer,clean,7,horse,True,,,False,False
9350,hen_s_000009.png,2,bird,3,cat,near_miss,8,ship,True,,,True,True
9351,oiler_s_000482.png,8,ship,8,ship,clean,2,bird,True,,,False,False
9352,rangifer_caribou_s_000081.png,4,deer,4,deer,clean_hard,8,ship,True,,,False,True
9353,elk_s_002768.png,4,deer,4,deer,clean,4,deer,True,,,False,False
9354,bird_s_001019.png,2,bird,2,bird,clean,3,cat,True,,,True,False
9355,puppy_s_000224.png,5,dog,3,cat,near_miss,4,deer,True,,,True,True
9356,cascades_frog_s_000169.png,6,frog,8,ship,ood,6,frog,True,laboratorywet,,False,False
9357,tomcat_s_000387.png,3,cat,3,cat,clean_hard,1,automobile,True,,,False,True
9358,tipper_truck_s_001528.png,9,truck,9,truck,clean,5,dog,True,,,True,False
9359,alces_alces_s_000344.png,4,deer,8,ship,ambiguous,8,ship,True,,,False,False
9360,rana_clamitans_s_000068.png,6,frog,6,frog,clean_hard,4,deer,True,,,False,True
9361,lipizzan_s_000441.png,7,horse,7,horse,ood,8,ship,True,inside_bus,,True,False
9362,airliner_s_000273.png,0,airplane,8,ship,near_miss,6,frog,True,,,False,True
9363,red_deer_s_001337.png,4,deer,2,bird,near_miss,5,dog,True,,,False,True
9364,rangifer_caribou_s_000490.png,4,deer,4,deer,clean_hard,5,dog,True,,,False,True
9365,coupe_s_000063.png,1,automobile,9,truck,near_miss,3,cat,True,,,False,True
9366,cabin_cruiser_s_000758.png,8,ship,8,ship,clean,3,cat,True,,,False,False
9367,bufo_bufo_s_000580.png,6,frog,6,frog,clean,8,ship,True,,,False,False
9368,struthio_camelus_s_000424.png,2,bird,2,bird,clean_hard,0,airplane,True,,,True,True
9369,quarter_horse_s_001653.png,7,horse,1,automobile,ambiguous,1,automobile,True,,,False,False
9370,elk_s_000520.png,4,deer,4,deer,clean,1,automobile,True,,,False,False
9371,felis_catus_s_000030.png,3,cat,9,truck,random_flip,2,bird,True,,,False,False
9372,compact_car_s_001906.png,1,automobile,1,automobile,clean_hard,8,ship,True,,,False,True
9373,airbus_s_000107.png,0,airplane,7,horse,gross,3,cat,True,,,False,True
9374,broodmare_s_001849.png,7,horse,7,horse,corrupted,1,automobile,True,,blur,False,False
9375,attack_aircraft_s_000578.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
9376,lorry_s_000050.png,9,truck,9,truck,clean,4,deer,True,,,False,False
9377,lapdog_s_001820.png,5,dog,5,dog,clean,5,dog,True,,,True,False
9378,powerboat_s_000583.png,8,ship,8,ship,clean,4,deer,True,,,True,False
9379,jumbo_jet_s_000284.png,0,airplane,9,truck,near_miss,0,airplane,True,,,False,True
9380,convertible_s_000130.png,1,automobile,4,deer,gross,1,automobile,True,,,False,True
9381,western_toad_s_000278.png,6,frog,6,frog,clean,3,cat,True,,,False,False
9382,trucking_rig_s_000483.png,9,truck,3,cat,near_miss,9,truck,True,,,False,True
9383,maltese_s_000627.png,5,dog,6,frog,near_miss,4,deer,True,,,False,True
9384,floatplane_s_000287.png,0,airplane,0,airplane,clean,0,airplane,True,,,False,False
9385,biplane_s_000144.png,0,airplane,0,airplane,clean_hard,4,deer,True,,,False,True
9386,alauda_arvensis_s_000077.png,2,bird,2,bird,clean_hard,0,airplane,True,,,False,True
9387,fireboat_s_000166.png,8,ship,8,ship,clean_hard,3,cat,True,,,False,True
9388,mutt_s_002479.png,5,dog,5,dog,clean_hard,1,automobile,True,,,False,True
9389,fallow_deer_s_001909.png,4,deer,4,deer,clean,3,cat,True,,,False,False
9390,airbus_s_001335.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
9391,chihuahua_s_002281.png,5,dog,5,dog,clean,4,deer,True,,,True,False
9392,automobile_s_000831.png,1,automobile,1,automobile,clean,6,frog,True,,,False,False
9393,domestic_cat_s_002117.png,3,cat,9,truck,near_miss,3,cat,True,,,False,True
9394,cat_s_001541.png,3,cat,3,cat,clean_hard,4,deer,True,,,True,True
9395,roe_deer_s_000181.png,4,deer,4,deer,clean_hard,7,horse,True,,,False,True
9396,fire_engine_s_001053.png,9,truck,7,horse,near_miss,8,ship,True,,,False,True
9397,maltese_dog_s_001124.png,5,dog,3,cat,near_miss,9,truck,True,,,False,True
9398,mouser_s_002060.png,3,cat,3,cat,clean,9,truck,True,,,False,False
9399,felis_catus_s_000131.png,3,cat,3,cat,clean_hard,5,dog,True,,,False,True
9400,auto_s_000936.png,1,automobile,1,automobile,clean,7,horse,True,,,False,False
9401,stealth_fighter_s_000639.png,0,airplane,0,airplane,clean,6,frog,True,,,False,False
9402,coupe_s_000156.png,1,automobile,2,bird,gross,8,ship,True,,,False,True
9403,honey_eater_s_000619.png,2,bird,2,bird,clean,7,horse,True,,,True,False
9404,honey_eater_s_000557.png,2,bird,2,bird,clean_hard,4,deer,True,,,False,True
9405,cat_s_002662.png,3,cat,3,cat,clean,9,truck,True,,,False,False
9406,bufo_marinus_s_000017.png,6,frog,3,cat,near_miss,5,dog,True,,,False,True
9407,police_cruiser_s_000552.png,1,automobile,1,automobile,clean,4,deer,True,,,False,False
9408,emu_novaehollandiae_s_000376.png,2,bird,2,bird,clean_hard,1,automobile,True,,,True,True
9409,stud_mare_s_000765.png,7,horse,7,horse,clean,0,airplane,True,,,False,False
9410,container_ship_s_002021.png,8,ship,8,ship,clean,1,automobile,True,,,False,False
9411,automobile_s_002582.png,1,automobile,1,automobile,clean_hard,2,bird,True,,,False,True
9412,garbage_truck_s_001408.png,9,truck,8,ship,ood,1,automobile,True,meeting_room,,False,False
9413,jetliner_s_001292.png,0,airplane,0,airplane,clean,8,ship,True,,,False,False
9414,alytes_obstetricans_s_000331.png,6,frog,6,frog,clean,2,bird,True,,,False,False
9415,cargo_vessel_s_002306.png,8,ship,8,ship,clean_hard,7,horse,True,,,False,True
9416,bufo_americanus_s_001139.png,6,frog,6,frog,clean_hard,4,deer,True,,,False,True
9417,airbus_s_001924.png,0,airplane,3,cat,random_flip,7,horse,True,,,False,False
9418,ship_s_002000.png,8,ship,0,airplane,near_miss,0,airplane,True,,,False,True
9419,bookmobile_s_000876.png,9,truck,9,truck,clean,0,airplane,True,,,False,False
9420,cassowary_s_000751.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
9421,tomcat_s_001043.png,3,cat,0,airplane,gross,5,dog,True,,,False,True
9422,quarter_horse_s_000902.png,7,horse,7,horse,clean_hard,7,horse,True,,,False,True
9423,green_frog_s_001024.png,6,frog,0,airplane,near_miss,8,ship,True,,,False,True
9424,emu_s_001477.png,2,bird,6,frog,random_flip,8,ship,True,,,True,False
9425,ladder_truck_s_000253.png,9,truck,3,cat,random_flip,1,automobile,True,,,False,False
9426,pilot_boat_s_000179.png,8,ship,8,ship,clean,4,deer,True,,,False,False
9427,merchant_ship_s_000633.png,8,ship,8,ship,clean,9,truck,True,,,False,False
9428,leptodactylid_s_000021.png,6,frog,8,ship,ambiguous,8,ship,True,,,False,False
9429,tomcat_s_002845.png,3,cat,8,ship,ambiguous,8,ship,True,,,False,False
9430,dive_bomber_s_000817.png,0,airplane,0,airplane,clean,2,bird,True,,,False,False
9431,green_frog_s_000151.png,6,frog,6,frog,clean_hard,2,bird,True,,,False,True
9432,fire_truck_s_000031.png,9,truck,9,truck,clean_hard,4,deer,True,,,False,True
9433,pekingese_s_002053.png,5,dog,5,dog,clean,2,bird,True,,,False,False
9434,delivery_truck_s_001110.png,9,truck,8,ship,near_miss,4,deer,True,,,False,True
9435,stealth_bomber_s_001966.png,0,airplane,0,airplane,corrupted,6,frog,True,,gaussian_noise,False,False
9436,lipizzan_s_000300.png,7,horse,7,horse,clean_hard,7,horse,True,,,False,True
9437,dunnock_s_000296.png,2,bird,3,cat,ood,7,horse,True,dining_room,,False,False
9438,monoplane_s_000007.png,0,airplane,0,airplane,clean_hard,5,dog,True,,,False,True
9439,compact_s_000452.png,1,automobile,2,bird,gross,2,bird,True,,,False,True
9440,bird_s_002335.png,2,bird,2,bird,clean,0,airplane,True,,,True,False
9441,stag_s_000944.png,4,deer,4,deer,clean,3,cat,True,,,False,False
9442,coupe_s_000046.png,1,automobile,3,cat,ood,8,ship,True,artstudio,,False,False
9443,lippizan_s_000746.png,7,horse,6,frog,gross,5,dog,True,,,False,True
9444,pekinese_s_002377.png,5,dog,5,dog,clean,5,dog,True,,,False,False
9445,king_charles_spaniel_s_000044.png,5,dog,5,dog,clean_hard,7,horse,True,,,True,True
9446,ostrich_s_001207.png,2,bird,2,bird,corrupted,4,deer,True,,brightness_low,False,False
9447,fire_truck_s_000781.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
9448,struthio_camelus_s_000845.png,2,bird,2,bird,clean,6,frog,True,,,True,False
9449,twinjet_s_001251.png,0,airplane,0,airplane,clean_hard,0,airplane,True,,,False,True
9450,canis_familiaris_s_000551.png,5,dog,9,truck,gross,6,frog,True,,,True,True
9451,lipizzan_s_001278.png,7,horse,7,horse,clean,0,airplane,True,,,False,False
9452,fallow_deer_s_000071.png,4,deer,4,deer,clean,3,cat,True,,,False,False
9453,arabian_s_002382.png,7,horse,5,dog,gross,6,frog,True,,,True,True
9454,cow_pony_s_001037.png,7,horse,5,dog,ood,0,airplane,True,pantry,,False,False
9455,finch_s_000782.png,2,bird,3,cat,random_flip,3,cat,True,,,False,False
9456,quarter_horse_s_000492.png,7,horse,3,cat,near_miss,4,deer,True,,,False,True
9457,bufo_viridis_s_000229.png,6,frog,6,frog,clean_hard,3,cat,True,,,False,True
9458,maltese_dog_s_001322.png,5,dog,5,dog,clean_hard,2,bird,True,,,False,True
9459,station_wagon_s_001210.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
9460,english_toy_spaniel_s_000058.png,5,dog,4,deer,random_flip,8,ship,True,,,False,False
9461,semi_s_001898.png,9,truck,9,truck,clean_hard,6,frog,True,,,True,True
9462,lipizzan_s_000585.png,7,horse,8,ship,ood,6,frog,True,bedroom,,False,False
9463,emu_s_000265.png,2,bird,8,ship,ood,7,horse,True,tv_studio,,True,False
9464,jetliner_s_000603.png,0,airplane,0,airplane,clean,8,ship,True,,,False,False
9465,container_ship_s_002003.png,8,ship,0,airplane,random_flip,0,airplane,True,,,False,False
9466,wrecker_s_002054.png,9,truck,9,truck,clean_hard,2,bird,True,,,False,True
9467,freighter_s_000003.png,8,ship,4,deer,gross,3,cat,True,,,False,True
9468,bullfrog_s_001200.png,6,frog,6,frog,clean,8,ship,True,,,False,False
9469,guard_boat_s_000776.png,8,ship,8,ship,clean,0,airplane,True,,,False,False
9470,english_toy_spaniel_s_000279.png,5,dog,5,dog,clean_hard,7,horse,True,,,False,True
9471,airbus_s_000520.png,0,airplane,0,airplane,clean_hard,7,horse,True,,,False,True
9472,quarter_horse_s_001333.png,7,horse,6,frog,random_flip,7,horse,True,,,False,False
9473,saddle_horse_s_000419.png,7,horse,7,horse,clean,6,frog,True,,,False,False
9474,hospital_ship_s_000055.png,8,ship,8,ship,corrupted,1,automobile,True,,contrast_low,False,False
9475,prunella_modularis_s_000757.png,2,bird,2,bird,clean_hard,1,automobile,True,,,False,True
9476,auto_s_001575.png,1,automobile,6,frog,random_flip,3,cat,True,,,False,False
9477,bullfrog_s_001921.png,6,frog,3,cat,near_miss,8,ship,True,,,False,True
9478,coupe_s_001614.png,1,automobile,1,automobile,clean,0,airplane,True,,,False,False
9479,tabby_cat_s_002172.png,3,cat,5,dog,random_flip,1,automobile,True,,,False,False
9480,shooting_brake_s_001566.png,1,automobile,1,automobile,clean,7,horse,True,,,False,False
9481,frog_s_002834.png,6,frog,6,frog,clean_hard,5,dog,True,,,False,True
9482,toad_s_001256.png,6,frog,7,horse,gross,1,automobile,True,,,True,True
9483,motorboat_s_001117.png,8,ship,8,ship,clean_hard,1,automobile,True,,,False,True
9484,cassowary_s_000394.png,2,bird,7,horse,random_flip,7,horse,True,,,False,False
9485,tomcat_s_001876.png,3,cat,9,truck,gross,2,bird,True,,,False,True
9486,quarter_horse_s_000044.png,7,horse,5,dog,random_flip,9,truck,True,,,False,False
9487,sound_truck_s_000234.png,9,truck,9,truck,clean_hard,6,frog,True,,,False,True
9488,ship_s_001769.png,8,ship,8,ship,clean_hard,4,deer,True,,,False,True
9489,mouser_s_000485.png,3,cat,6,frog,near_miss,5,dog,True,,,False,True
9490,wherry_s_000173.png,8,ship,1,automobile,random_flip,6,frog,True,,,False,False
9491,maltese_dog_s_001425.png,5,dog,1,automobile,random_flip,7,horse,True,,,False,False
9492,lipizzan_s_000240.png,7,horse,7,horse,clean_hard,1,automobile,True,,,True,True
9493,twinjet_s_000149.png,0,airplane,8,ship,random_flip,1,automobile,True,,,False,False
9494,shooting_brake_s_000018.png,1,automobile,6,frog,ood,0,airplane,True,classroom,,False,False
9495,stealth_bomber_s_002323.png,0,airplane,0,airplane,clean_hard,2,bird,True,,,False,True
9496,stablemate_s_000045.png,7,horse,8,ship,ambiguous,8,ship,True,,,False,False
9497,fallow_deer_s_000282.png,4,deer,8,ship,random_flip,9,truck,True,,,False,False
9498,passerine_s_000246.png,2,bird,4,deer,near_miss,9,truck,True,,,False,True
9499,jumbo_jet_s_000874.png,0,airplane,9,truck,near_miss,2,bird,True,,,False,True
9500,cervus_elaphus_s_001203.png,4,deer,0,airplane,gross,3,cat,True,,,False,True
9501,trailer_truck_s_001098.png,9,truck,9,truck,clean,7,horse,True,,,False,False
9502,odocoileus_hemionus_s_000407.png,4,deer,7,horse,near_miss,7,horse,True,,,False,True
9503,songbird_s_000473.png,2,bird,2,bird,corrupted,6,frog,True,,contrast_low,False,False
9504,walking_horse_s_001659.png,7,horse,3,cat,near_miss,7,horse,True,,,False,True
9505,saddle_horse_s_000583.png,7,horse,2,bird,random_flip,0,airplane,True,,,False,False
9506,deer_s_000029.png,4,deer,4,deer,clean,8,ship,True,,,False,False
9507,capreolus_capreolus_s_000175.png,4,deer,7,horse,near_miss,0,airplane,True,,,False,True
9508,wagon_s_001426.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
9509,compact_car_s_002330.png,1,automobile,0,airplane,near_miss,1,automobile,True,,,False,True
9510,airbus_s_000494.png,0,airplane,0,airplane,corrupted,2,bird,True,,gaussian_noise,False,False
9511,dump_truck_s_000942.png,9,truck,9,truck,clean_hard,1,automobile,True,,,False,True
9512,stealth_fighter_s_000102.png,0,airplane,8,ship,near_miss,4,deer,True,,,False,True
9513,tipper_s_001866.png,9,truck,5,dog,near_miss,1,automobile,True,,,False,True
9514,police_boat_s_001544.png,8,ship,0,airplane,near_miss,4,deer,True,,,False,True
9515,spadefoot_s_000079.png,6,frog,6,frog,clean_hard,0,airplane,True,,,False,True
9516,fallow_deer_s_001145.png,4,deer,4,deer,corrupted,7,horse,True,,gaussian_noise,False,False
9517,lippizaner_s_001227.png,7,horse,5,dog,near_miss,5,dog,True,,,False,True
9518,honey_eater_s_000925.png,2,bird,5,dog,ambiguous,5,dog,True,,,True,False
9519,anthus_pratensis_s_000691.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
9520,nandu_s_000492.png,2,bird,2,bird,clean,7,horse,True,,,True,False
9521,anuran_s_000759.png,6,frog,9,truck,random_flip,2,bird,True,,,False,False
9522,monoplane_s_001019.png,0,airplane,0,airplane,clean_hard,5,dog,True,,,True,True
9523,anthus_pratensis_s_000371.png,2,bird,2,bird,clean,9,truck,True,,,False,False
9524,shooting_brake_s_000805.png,1,automobile,1,automobile,corrupted,9,truck,True,,brightness_low,False,False
9525,attack_aircraft_s_001272.png,0,airplane,0,airplane,clean,4,deer,True,,,False,False
9526,emu_s_000007.png,2,bird,6,frog,ood,2,bird,True,laboratorywet,,True,False
9527,police_boat_s_001325.png,8,ship,8,ship,clean,9,truck,True,,,False,False
9528,capreolus_capreolus_s_001491.png,4,deer,8,ship,ambiguous,8,ship,True,,,False,False
9529,elk_s_002631.png,4,deer,0,airplane,ood,7,horse,True,nursery,,False,False
9530,leopard_frog_s_000130.png,6,frog,8,ship,gross,6,frog,True,,,False,True
9531,maltese_dog_s_000523.png,5,dog,5,dog,clean,1,automobile,True,,,False,False
9532,trucking_rig_s_000052.png,9,truck,9,truck,clean,7,horse,True,,,False,False
9533,stealth_fighter_s_000670.png,0,airplane,3,cat,random_flip,1,automobile,True,,,False,False
9534,car_s_001254.png,1,automobile,3,cat,near_miss,4,deer,True,,,False,True
9535,convertible_s_002292.png,1,automobile,1,automobile,clean,8,ship,True,,,False,False
9536,packet_boat_s_001182.png,8,ship,8,ship,clean,3,cat,True,,,False,False
9537,blenheim_spaniel_s_000312.png,5,dog,5,dog,clean_hard,5,dog,True,,,True,True
9538,motorcar_s_001251.png,1,automobile,1,automobile,clean,6,frog,True,,,False,False
9539,shooting_brake_s_001005.png,1,automobile,1,automobile,clean,0,airplane,True,,,False,False
9540,banana_boat_s_001765.png,8,ship,8,ship,corrupted,8,ship,True,,contrast_low,False,False
9541,aerial_ladder_truck_s_000186.png,9,truck,2,bird,gross,1,automobile,True,,,False,True
9542,fighter_aircraft_s_001572.png,0,airplane,8,ship,near_miss,9,truck,True,,,False,True
9543,bufo_bufo_s_001159.png,6,frog,6,frog,clean_hard,2,bird,True,,,False,True
9544,deer_s_001573.png,4,deer,8,ship,gross,9,truck,True,,,False,True
9545,boat_s_000047.png,8,ship,8,ship,clean,6,frog,True,,,False,False
9546,caribou_s_000255.png,4,deer,2,bird,random_flip,6,frog,True,,,False,False
9547,maltese_dog_s_000522.png,5,dog,3,cat,near_miss,7,horse,True,,,False,True
9548,arabian_s_001454.png,7,horse,7,horse,clean,3,cat,True,,,False,False
9549,automobile_s_001285.png,1,automobile,1,automobile,clean,7,horse,True,,,True,False
9550,moose_s_000025.png,4,deer,7,horse,near_miss,5,dog,True,,,False,True
9551,rana_cascadae_s_000031.png,6,frog,1,automobile,gross,9,truck,True,,,False,True
9552,bird_s_002337.png,2,bird,2,bird,clean_hard,2,bird,True,,,False,True
9553,sparrow_s_002443.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
9554,southwestern_toad_s_000151.png,6,frog,6,frog,ood,7,horse,True,cloister,,False,False
9555,pleasure_boat_s_000202.png,8,ship,8,ship,clean,8,ship,True,,,False,False
9556,alauda_arvensis_s_001291.png,2,bird,2,bird,clean,2,bird,True,,,False,False
9557,tandem_trailer_s_001767.png,9,truck,7,horse,ambiguous,7,horse,True,,,False,False
9558,sparrow_s_001327.png,2,bird,6,frog,near_miss,2,bird,True,,,False,True
9559,honey_eater_s_000983.png,2,bird,5,dog,near_miss,3,cat,True,,,False,True
9560,quarter_horse_s_002061.png,7,horse,7,horse,clean_hard,0,airplane,True,,,False,True
9561,coupe_s_002124.png,1,automobile,1,automobile,clean,6,frog,True,,,False,False
9562,alces_alces_s_001390.png,4,deer,4,deer,clean,2,bird,True,,,True,False
9563,maltese_s_001483.png,5,dog,4,deer,gross,4,deer,True,,,False,True
9564,tabby_cat_s_000846.png,3,cat,3,cat,clean,9,truck,True,,,True,False
9565,coupe_s_000183.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
9566,propeller_plane_s_001071.png,0,airplane,0,airplane,clean_hard,3,cat,True,,,True,True
9567,sea_boat_s_001064.png,8,ship,4,deer,gross,4,deer,True,,,False,True
9568,mule_deer_s_000454.png,4,deer,4,deer,clean,4,deer,True,,,False,False
9569,fallow_deer_s_001302.png,4,deer,1,automobile,ambiguous,1,automobile,True,,,False,False
9570,tabby_s_000666.png,3,cat,6,frog,near_miss,4,deer,True,,,True,True
9571,stallion_s_001200.png,7,horse,7,horse,clean,2,bird,True,,,True,False
9572,passenger_ship_s_001140.png,8,ship,8,ship,clean,9,truck,True,,,False,False
9573,dump_truck_s_001869.png,9,truck,3,cat,near_miss,8,ship,True,,,False,True
